session_id,area,epoch,flash_n,n_units,n_events,mag_ratio,angle_deg
1115086689,DG,active,7,49,272,0.4117320886816006,110.64680576014675
1115086689,DG,active,8,49,269,0.41863113008095465,82.50428642926268
1115086689,ProS,active,1,12,273,1.0,0.0
1115086689,ProS,active,2,12,273,1.0160530767373535,91.60687036859773
1115086689,ProS,active,3,12,273,1.0797215588814792,100.4664986844321
1115086689,ProS,active,4,12,273,0.7329213583808639,96.34288809093178
1115086689,ProS,active,5,12,273,0.8937381107859942,103.69364086937574
1115086689,ProS,active,6,12,272,1.105944204516803,93.70849702780163
1115086689,ProS,active,7,12,272,1.067280274560676,99.15826602885839
1115086689,ProS,active,8,12,269,1.198736111781156,83.35229234179548
1115086689,SCig,active,1,25,273,1.0,0.0
1115086689,SCig,active,2,25,273,0.8583226990540821,115.06326331948063
1115086689,SCig,active,3,25,273,0.6006773317162325,83.87432175327945
1115086689,SCig,active,4,25,273,0.6338096475567891,94.28292715106771
1115086689,SCig,active,5,25,273,0.759000253781976,106.1186514680075
1115086689,SCig,active,6,25,272,0.7004302221885008,107.07311505298914
1115086689,SCig,active,7,25,272,0.6522327379381725,93.17116031435235
1115086689,SCig,active,8,25,269,0.6740226571627936,83.0858132908379
1115086689,VISp,passive,1,102,273,1.0,0.0
1115086689,VISp,passive,2,102,273,0.9864779831333574,8.450375657029058
1115086689,VISp,passive,3,102,273,0.9839724998231739,8.944783593876581
1115086689,VISp,passive,4,102,273,0.9782398957067899,9.899566024349662
1115086689,VISp,passive,5,102,273,0.9338941710230764,10.99212950942829
1115086689,VISp,passive,6,102,272,0.9631904740473002,12.196168247769357
1115086689,VISp,passive,7,102,272,0.9363908166348509,11.682408813992248
1115086689,VISp,passive,8,102,269,0.9451123448887779,14.414837786058758
1115086689,VISl,passive,1,84,273,1.0,8.537736462515939e-07
1115086689,VISl,passive,2,84,273,0.9673335818011489,8.036939660827626
1115086689,VISl,passive,3,84,273,0.9448833213984462,10.318145337966277
1115086689,VISl,passive,4,84,273,0.9413395955798122,10.649537466507194
1115086689,VISl,passive,5,84,273,0.8938589694011602,10.372208771391621
1115086689,VISl,passive,6,84,272,0.8970420221186514,11.76522072889314
1115086689,VISl,passive,7,84,272,0.8623849667871636,12.304865241932147
1115086689,VISl,passive,8,84,269,0.875802161409466,12.818130604466148
1115086689,VISal,passive,1,45,273,1.0,0.0
1115086689,VISal,passive,2,45,273,1.0253295457062412,10.195740608945128
1115086689,VISal,passive,3,45,273,0.9780022627199186,12.432606954391149
1115086689,VISal,passive,4,45,273,0.9826527281090209,10.30967661911431
1115086689,VISal,passive,5,45,273,0.9442016442180076,12.338540361268612
1115086689,VISal,passive,6,45,272,0.9560055253253052,10.669823075516716
1115086689,VISal,passive,7,45,272,0.933877982902364,13.006272086373233
1115086689,VISal,passive,8,45,269,0.9254928515333519,14.023652186020232
1115086689,VISrl,passive,1,63,273,1.0,0.0
1115086689,VISrl,passive,2,63,273,0.9676149159760878,10.621262029674446
1115086689,VISrl,passive,3,63,273,0.9043370982330701,11.832428484149666
1115086689,VISrl,passive,4,63,273,0.963482708289944,12.24153478194839
1115086689,VISrl,passive,5,63,273,0.9106904633375991,15.49985436987396
1115086689,VISrl,passive,6,63,272,0.9219181499576873,15.588222071816952
1115086689,VISrl,passive,7,63,272,0.8661804955835636,15.33847339924997
1115086689,VISrl,passive,8,63,269,0.8684555629754357,18.405680479060777
1115086689,VISpm,passive,1,72,273,1.0,8.537736462515939e-07
1115086689,VISpm,passive,2,72,273,1.0204916978374086,13.775514959659171
1115086689,VISpm,passive,3,72,273,1.0029954691027916,16.04101930878943
1115086689,VISpm,passive,4,72,273,1.0069412026225875,17.798291687423127
1115086689,VISpm,passive,5,72,273,0.957435186726998,16.692051251323672
1115086689,VISpm,passive,6,72,272,1.0117913293176424,19.221410956784784
1115086689,VISpm,passive,7,72,272,0.9479570437292303,20.01180740508767
1115086689,VISpm,passive,8,72,269,0.9252549809768136,18.92811343583296
1115086689,VISam,passive,1,74,273,1.0,0.0
1115086689,VISam,passive,2,74,273,0.9582930947530327,10.367536362723104
1115086689,VISam,passive,3,74,273,0.9512663200767639,13.700294718278839
1115086689,VISam,passive,4,74,273,0.9842796235752697,13.302264823332688
1115086689,VISam,passive,5,74,273,0.9045807632017949,13.995290741304231
1115086689,VISam,passive,6,74,272,0.9315600776753414,14.074305519454175
1115086689,VISam,passive,7,74,272,0.9149229748722237,16.653458642382695
1115086689,VISam,passive,8,74,269,0.9138269083136676,15.647752359861096
1115086689,CA1,passive,1,140,273,1.0,8.537736462515939e-07
1115086689,CA1,passive,2,140,273,0.7516043196468422,87.15197615000457
1115086689,CA1,passive,3,140,273,0.9932595905481562,80.86406691252644
1115086689,CA1,passive,4,140,273,0.8841614370818544,84.08885369594076
1115086689,CA1,passive,5,140,273,0.7085271242306609,75.81855673264653
1115086689,CA1,passive,6,140,272,0.9652562934171642,96.5642920704917
1115086689,CA1,passive,7,140,272,0.9607408621765114,80.55733940222969
1115086689,CA1,passive,8,140,269,1.0398201161512195,89.87358050119808
1115086689,DG,passive,1,49,273,1.0,0.0
1115086689,DG,passive,2,49,273,0.7784617944002332,48.87471403834966
1115086689,DG,passive,3,49,273,0.7638835482624434,48.13493312368393
1115086689,DG,passive,4,49,273,0.8849385692014503,68.05673925799331
1115086689,DG,passive,5,49,273,0.6788953440679084,44.08224108262278
1115086689,DG,passive,6,49,272,0.4941282323644993,66.92752155316875
1115086689,DG,passive,7,49,272,0.5223258242808794,49.970410266919544
1115086689,DG,passive,8,49,269,0.5757065621985904,59.40757847077835
1115086689,ProS,passive,1,12,273,1.0,8.537736462515939e-07
1115086689,ProS,passive,2,12,273,1.0750792182329785,94.1579377122801
1115086689,ProS,passive,3,12,273,1.3691492313578648,73.69107209573852
1115086689,ProS,passive,4,12,273,1.105349054464776,106.4339747137106
1115086689,ProS,passive,5,12,273,0.9778989020341682,98.67825121953874
1115086689,ProS,passive,6,12,272,0.8159516590808056,70.87859262969606
1115086689,ProS,passive,7,12,272,1.0283363900621771,58.30384293403128
1115086689,ProS,passive,8,12,269,0.8714017129421723,100.27385255145143
1115086689,SCig,passive,1,25,273,1.0,0.0
1115086689,SCig,passive,2,25,273,1.0002201727743862,27.569541688917017
1115086689,SCig,passive,3,25,273,0.7702215107898538,28.72523391759688
1115086689,SCig,passive,4,25,273,0.8938824927794342,28.036843379162654
1115086689,SCig,passive,5,25,273,0.8068060476689356,30.841250872113662
1115086689,SCig,passive,6,25,272,0.8285871842964033,35.53187031959863
1115086689,SCig,passive,7,25,272,0.977331035922358,36.98105202553993
1115086689,SCig,passive,8,25,269,0.7522852297400622,38.6947463160138
